  QueueTimes | ServiceTimes | SojournTimes
       0.055 |        0.033 |        0.088
       0.054 |        0.042 |        0.096
       0.055 |        0.033 |        0.088
       0.055 |        0.050 |        0.104
       0.055 |        0.049 |        0.104
       0.055 |        0.049 |        0.105
       0.078 |        0.046 |        0.124
       0.055 |        0.037 |        0.093
       0.065 |        0.043 |        0.109
       0.054 |        0.043 |        0.097
       0.055 |        0.042 |        0.097
       0.055 |        0.034 |        0.088
       0.056 |        0.037 |        0.093
       0.055 |        0.044 |        0.100
       0.057 |        0.044 |        0.101
       0.072 |        0.055 |        0.126
       0.056 |        0.034 |        0.091
       0.071 |        0.058 |        0.129
       0.056 |        0.048 |        0.104
       0.057 |        0.043 |        0.099
       0.055 |        0.046 |        0.100
       0.055 |        0.048 |        0.103
       0.081 |        0.036 |        0.118
       0.055 |        0.049 |        0.104
       0.056 |        0.048 |        0.103
       0.055 |        0.043 |        0.099
       0.080 |        0.045 |        0.125
       0.072 |        0.045 |        0.117
       0.055 |        0.041 |        0.096
       0.071 |        0.147 |        0.219
       0.112 |        0.048 |        0.160
       0.148 |        0.057 |        0.205
       0.070 |        0.053 |        0.124
       0.056 |        0.054 |        0.109
       0.055 |        0.054 |        0.109
       0.070 |        0.039 |        0.110
       0.056 |        0.034 |        0.090
       0.055 |        0.037 |        0.092
       0.055 |        0.047 |        0.102
       0.057 |        0.050 |        0.107
       0.056 |        0.035 |        0.091
       0.056 |        0.046 |        0.102
       0.056 |        0.047 |        0.102
       0.073 |        0.048 |        0.121
       0.072 |        0.042 |        0.114
       0.071 |        0.040 |        0.112
       0.056 |        0.048 |        0.104
       0.103 |        0.043 |        0.146
       0.056 |        0.047 |        0.104
       0.056 |        0.036 |        0.092
       0.055 |        0.035 |        0.090
       0.056 |        0.032 |        0.088
       0.073 |        0.061 |        0.135
       0.055 |        0.048 |        0.103
       0.056 |        0.047 |        0.103
       0.055 |        0.034 |        0.088
       0.066 |        0.038 |        0.104
       0.055 |        0.042 |        0.097
       0.055 |        0.048 |        0.104
       0.054 |        0.035 |        0.089
       0.055 |        0.054 |        0.109
       0.056 |        0.033 |        0.089
       0.056 |        0.047 |        0.104
       0.071 |        0.054 |        0.125
       0.056 |        0.043 |        0.099
       0.074 |        0.041 |        0.115
       0.072 |        0.056 |        0.128
       0.071 |        0.058 |        0.129
       0.071 |        0.048 |        0.120
       0.055 |        0.056 |        0.111
       0.057 |        0.049 |        0.106
       0.057 |        0.043 |        0.099
       0.056 |        0.041 |        0.097
       0.055 |        0.036 |        0.091
       0.056 |        0.173 |        0.229
       0.057 |        0.033 |        0.090
       0.058 |        0.252 |        0.310
       0.057 |        0.038 |        0.095
       0.057 |        0.048 |        0.105
       0.054 |        0.043 |        0.097
       0.058 |        0.034 |        0.092
       0.055 |        0.035 |        0.091
       0.057 |        0.042 |        0.099
       0.056 |        0.050 |        0.106
       0.055 |        0.051 |        0.106
       0.055 |        0.038 |        0.093
       0.056 |        0.032 |        0.088
       0.056 |        0.042 |        0.098
       0.071 |        0.045 |        0.116
       0.055 |        0.042 |        0.097
       0.095 |        0.054 |        0.149
       0.056 |        0.032 |        0.088
       0.056 |        0.046 |        0.102
       0.073 |        0.040 |        0.113
       0.055 |        0.046 |        0.100
       0.054 |        0.042 |        0.096
       0.054 |        0.052 |        0.106
       0.055 |        0.043 |        0.098
       0.055 |        0.038 |        0.093
       0.054 |        0.040 |        0.094
       0.055 |        0.042 |        0.097
       0.056 |        0.038 |        0.094
       0.056 |        0.044 |        0.100
       0.055 |        0.035 |        0.090
       0.054 |        0.048 |        0.102
       0.055 |        0.049 |        0.105
       0.072 |        0.033 |        0.105
       0.054 |        0.052 |        0.106
       0.072 |        0.041 |        0.113
       0.072 |        0.045 |        0.117
       0.072 |        0.057 |        0.129
       0.056 |        0.051 |        0.107
       0.138 |        0.046 |        0.183
       0.056 |        0.046 |        0.102
       0.056 |        0.038 |        0.093
       0.056 |        0.050 |        0.106
       0.056 |        0.042 |        0.098
       0.054 |        0.037 |        0.092
       0.085 |        0.047 |        0.133
       0.055 |        0.042 |        0.097
       0.054 |        0.048 |        0.103
       0.054 |        0.049 |        0.103
       0.080 |        0.037 |        0.117
       0.056 |        0.047 |        0.104
       0.055 |        0.047 |        0.102
       0.055 |        0.041 |        0.096
       0.057 |        0.049 |        0.106
       0.055 |        0.040 |        0.095
       0.055 |        0.041 |        0.097
       0.057 |        0.040 |        0.097
       0.072 |        0.037 |        0.109
       0.072 |        0.245 |        0.317
       0.055 |        0.035 |        0.090
       0.054 |        0.037 |        0.091
       0.083 |        0.046 |        0.128
       0.058 |        0.047 |        0.105
       0.055 |        0.035 |        0.090
       0.111 |        0.048 |        0.158
       0.055 |        0.034 |        0.089
       0.054 |        0.039 |        0.093
       0.072 |        0.168 |        0.240
       0.055 |        0.035 |        0.090
       0.056 |        0.045 |        0.100
       0.056 |        0.048 |        0.104
       0.073 |        0.058 |        0.131
       0.072 |        0.054 |        0.125
       0.071 |        0.058 |        0.129
       0.071 |        0.047 |        0.118
       0.056 |        0.042 |        0.099
       0.097 |        0.056 |        0.153
       0.058 |        0.046 |        0.104
       0.057 |        0.049 |        0.105
       0.056 |        0.048 |        0.104
       0.057 |        0.044 |        0.101
       0.068 |        0.037 |        0.105
       0.056 |        0.044 |        0.100
       0.072 |        0.045 |        0.118
       0.071 |        0.054 |        0.125
       0.071 |        0.045 |        0.115
       0.054 |        0.049 |        0.104
       0.057 |        0.044 |        0.101
       0.057 |        0.044 |        0.101
       0.057 |        0.047 |        0.104
       0.071 |        0.046 |        0.117
       0.054 |        0.042 |        0.096
       0.056 |        0.039 |        0.095
       0.056 |        0.032 |        0.088
       0.055 |        0.043 |        0.099
       0.056 |        0.040 |        0.096
       0.087 |        0.039 |        0.126
       0.085 |        0.033 |        0.118
       0.057 |        0.036 |        0.092
       0.055 |        0.148 |        0.203
       0.071 |        0.056 |        0.127
       0.071 |        0.064 |        0.135
       0.072 |        0.042 |        0.114
       0.072 |        0.271 |        0.344
       0.072 |        0.063 |        0.135
       0.094 |        0.061 |        0.155
       0.056 |        0.041 |        0.097
       0.071 |        0.053 |        0.124
       0.056 |        0.036 |        0.092
       0.055 |        0.055 |        0.110
       0.055 |        0.050 |        0.105
       0.056 |        0.048 |        0.104
       0.055 |        0.035 |        0.090
       0.055 |        0.034 |        0.089
       0.054 |        0.049 |        0.103
       0.057 |        0.041 |        0.099
       0.077 |        0.046 |        0.123
       0.055 |        0.048 |        0.103
       0.086 |        0.047 |        0.133
       0.056 |        0.047 |        0.102
       0.056 |        0.034 |        0.089
       0.056 |        0.045 |        0.102
       0.080 |        0.043 |        0.123
       0.056 |        0.035 |        0.091
       0.078 |        0.032 |        0.110
       0.054 |        0.052 |        0.106
       0.080 |        0.051 |        0.130
       0.055 |        0.046 |        0.101
       0.055 |        0.051 |        0.106
       0.054 |        0.036 |        0.091
       0.055 |        0.043 |        0.098
       0.055 |        0.048 |        0.103
       0.056 |        0.038 |        0.093
       0.055 |        0.145 |        0.200
       0.074 |        0.041 |        0.115
       0.079 |        0.044 |        0.122
       0.056 |        0.036 |        0.093
       0.056 |        0.045 |        0.100
       0.055 |        0.038 |        0.093
       0.056 |        0.034 |        0.090
       0.055 |        0.052 |        0.107
       0.055 |        0.039 |        0.094
       0.054 |        0.038 |        0.093
       0.055 |        0.047 |        0.102
       0.055 |        0.047 |        0.101
       0.054 |        0.038 |        0.093
       0.076 |        0.034 |        0.110
       0.056 |        0.031 |        0.087
       0.056 |        0.033 |        0.089
       0.055 |        0.047 |        0.103
       0.073 |        0.042 |        0.115
       0.056 |        0.041 |        0.098
       0.072 |        0.042 |        0.114
       0.070 |        0.053 |        0.124
       0.055 |        0.048 |        0.103
       0.073 |        0.061 |        0.133
       0.072 |        0.055 |        0.127
       0.072 |        0.049 |        0.122
       0.055 |        0.033 |        0.088
       0.057 |        0.040 |        0.097
       0.057 |        0.053 |        0.110
       0.057 |        0.035 |        0.092
       0.074 |        0.042 |        0.117
       0.056 |        0.051 |        0.107
       0.057 |        0.039 |        0.095
       0.055 |        0.035 |        0.090
       0.055 |        0.044 |        0.099
       0.093 |        0.058 |        0.151
       0.095 |        0.247 |        0.341
       0.056 |        0.057 |        0.112
       0.055 |        0.036 |        0.091
       0.056 |        0.046 |        0.102
       0.055 |        0.053 |        0.108
       0.057 |        0.042 |        0.099
       0.072 |        0.056 |        0.128
       0.072 |        0.059 |        0.131
       0.098 |        0.047 |        0.145
       0.071 |        0.043 |        0.114
       0.056 |        0.039 |        0.096
       0.056 |        0.052 |        0.108
       0.056 |        0.048 |        0.104
       0.056 |        0.037 |        0.093
       0.055 |        0.049 |        0.104
       0.057 |        0.037 |        0.094
       0.055 |        0.053 |        0.108
       0.055 |        0.048 |        0.104
       0.055 |        0.045 |        0.100
       0.057 |        0.055 |        0.112
       0.086 |        0.049 |        0.135
       0.056 |        0.048 |        0.104
       0.055 |        0.049 |        0.104
       0.072 |        0.047 |        0.119
       0.071 |        0.046 |        0.117
       0.073 |        0.056 |        0.128
       0.071 |        0.043 |        0.114
       0.072 |        0.058 |        0.131
       0.072 |        0.059 |        0.130
       0.071 |        0.047 |        0.119
       0.056 |        0.049 |        0.105
       0.057 |        0.046 |        0.103
       0.056 |        0.038 |        0.094
       0.055 |        0.040 |        0.096
       0.056 |        0.039 |        0.095
       0.071 |        0.037 |        0.108
       0.072 |        0.048 |        0.120
       0.071 |        0.060 |        0.131
       0.025 |        0.050 |        0.075
       0.002 |        0.038 |        0.039
       0.134 |        0.037 |        0.171
       0.055 |        0.153 |        0.208
       0.055 |        0.049 |        0.104
       0.055 |        0.048 |        0.103
       0.055 |        0.038 |        0.093
       0.055 |        0.045 |        0.101
       0.055 |        0.039 |        0.093
       0.055 |        0.031 |        0.087
       0.072 |        0.056 |        0.127
       0.073 |        0.063 |        0.136
       0.071 |        0.047 |        0.118
       0.082 |        0.044 |        0.126
       0.072 |        0.041 |        0.113
       0.084 |        0.038 |        0.122
       0.073 |        0.033 |        0.107
       0.055 |        0.049 |        0.104
       0.059 |        0.048 |        0.107
       0.056 |        0.034 |        0.090
       0.055 |        0.032 |        0.087
       0.056 |        0.040 |        0.096
       0.056 |        0.043 |        0.099
       0.055 |        0.058 |        0.112
       0.055 |        0.052 |        0.107
       0.056 |        0.041 |        0.097
       0.072 |        0.059 |        0.130
       0.055 |        0.046 |        0.101
       0.055 |        0.037 |        0.092
       0.055 |        0.047 |        0.102
       0.058 |        0.044 |        0.102
       0.071 |        0.056 |        0.128
       0.071 |        0.061 |        0.133
       0.071 |        0.044 |        0.114
       0.056 |        0.053 |        0.109
       0.067 |        0.049 |        0.116
       0.055 |        0.048 |        0.103
       0.056 |        0.049 |        0.105
       0.056 |        0.038 |        0.094
       0.055 |        0.041 |        0.096
       0.055 |        0.046 |        0.101
       0.055 |        0.036 |        0.091
       0.055 |        0.038 |        0.093
       0.055 |        0.048 |        0.103
       0.055 |        0.050 |        0.105
       0.055 |        0.041 |        0.096
       0.056 |        0.032 |        0.088
       0.071 |        0.046 |        0.117
       0.071 |        0.046 |        0.117
       0.072 |        0.047 |        0.119
       0.056 |        0.048 |        0.104
       0.057 |        0.035 |        0.091
       0.073 |        0.042 |        0.115
       0.072 |        0.051 |        0.124
       0.071 |        0.046 |        0.117
       0.072 |        0.057 |        0.129
       0.056 |        0.040 |        0.097
       0.056 |        0.050 |        0.106
       0.074 |        0.056 |        0.130
       0.072 |        0.046 |        0.119
       0.090 |        0.053 |        0.143
       0.071 |        0.044 |        0.116
       0.056 |        0.050 |        0.107
       0.055 |        0.040 |        0.095
       0.055 |        0.041 |        0.097
       0.056 |        0.053 |        0.109
       0.056 |        0.041 |        0.097
       0.055 |        0.034 |        0.090
       0.054 |        0.041 |        0.095
       0.055 |        0.043 |        0.098
       0.056 |        0.047 |        0.103
       0.104 |        0.048 |        0.153
       0.055 |        0.154 |        0.209
       0.055 |        0.043 |        0.098
       0.056 |        0.047 |        0.103
       0.072 |        0.051 |        0.123
       0.071 |        0.057 |        0.128
       0.055 |        0.033 |        0.088
       0.056 |        0.140 |        0.196
       0.072 |        0.049 |        0.121
       0.072 |        0.051 |        0.123
       0.056 |        0.032 |        0.087
       0.093 |        0.044 |        0.137
       0.056 |        0.166 |        0.223
       0.073 |        0.040 |        0.113
       0.054 |        0.053 |        0.107
       0.054 |        0.049 |        0.104
       0.057 |        0.054 |        0.111
       0.056 |        0.045 |        0.101
       0.056 |        0.040 |        0.096
       0.072 |        0.055 |        0.127
       0.072 |        0.053 |        0.125
       0.072 |        0.057 |        0.128
       0.056 |        0.048 |        0.104
       0.056 |        0.045 |        0.101
       0.056 |        0.049 |        0.106
       0.055 |        0.052 |        0.108
       0.055 |        0.034 |        0.089
       0.055 |        0.044 |        0.099
       0.056 |        0.048 |        0.104
       0.056 |        0.046 |        0.102
       0.056 |        0.032 |        0.088
       0.070 |        0.050 |        0.120
       0.056 |        0.039 |        0.095
       0.054 |        0.041 |        0.095
       0.073 |        0.047 |        0.120
       0.072 |        0.041 |        0.113
       0.072 |        0.057 |        0.130
       0.071 |        0.054 |        0.125
       0.057 |        0.040 |        0.097
       0.075 |        0.048 |        0.123
       0.056 |        0.038 |        0.095
       0.058 |        0.040 |        0.098
       0.082 |        0.051 |        0.133
       0.056 |        0.036 |        0.091
       0.057 |        0.044 |        0.101
       0.055 |        0.044 |        0.099
       0.056 |        0.045 |        0.100
       0.056 |        0.047 |        0.102
       0.071 |        0.041 |        0.113
       0.055 |        0.038 |        0.094
       0.101 |        0.044 |        0.145
       0.055 |        0.046 |        0.100
       0.058 |        0.051 |        0.108
       0.055 |        0.039 |        0.094
       0.056 |        0.044 |        0.100
       0.055 |        0.042 |        0.098
       0.073 |        0.046 |        0.119
       0.071 |        0.045 |        0.116
       0.055 |        0.039 |        0.094
       0.088 |        0.053 |        0.140
       0.057 |        0.052 |        0.109
       0.056 |        0.049 |        0.105
       0.054 |        0.048 |        0.102
       0.056 |        0.040 |        0.095
       0.055 |        0.040 |        0.096
       0.056 |        0.048 |        0.104
       0.055 |        0.047 |        0.102
       0.076 |        0.042 |        0.119
       0.056 |        0.040 |        0.096
       0.057 |        0.037 |        0.094
       0.055 |        0.032 |        0.087
       0.068 |        0.045 |        0.113
       0.055 |        0.034 |        0.088
       0.077 |        0.038 |        0.116
       0.054 |        0.049 |        0.102
       0.078 |        0.049 |        0.127
       0.055 |        0.032 |        0.087
       0.055 |        0.048 |        0.103
       0.056 |        0.037 |        0.093
       0.072 |        0.056 |        0.128
       0.071 |        0.053 |        0.124
       0.071 |        0.049 |        0.120
       0.071 |        0.186 |        0.257
       0.057 |        0.035 |        0.092
       0.057 |        0.040 |        0.097
       0.073 |        0.048 |        0.120
       0.056 |        0.043 |        0.099
       0.132 |        0.048 |        0.179
       0.056 |        0.042 |        0.099
       0.056 |        0.049 |        0.105
       0.071 |        0.054 |        0.125
       0.056 |        0.037 |        0.093
       0.072 |        0.155 |        0.227
       0.095 |        0.047 |        0.142
       0.054 |        0.031 |        0.085
       0.088 |        0.039 |        0.127
       0.072 |        0.046 |        0.117
       0.057 |        0.050 |        0.107
       0.055 |        0.031 |        0.086
       0.055 |        0.048 |        0.103
       0.056 |        0.037 |        0.093
       0.055 |        0.046 |        0.101
       0.090 |        0.060 |        0.150
       0.056 |        0.042 |        0.098
       0.056 |        0.051 |        0.108
       0.055 |        0.035 |        0.089
       0.055 |        0.038 |        0.093
       0.054 |        0.041 |        0.096
       0.055 |        0.035 |        0.090
       0.055 |        0.039 |        0.093
       0.055 |        0.048 |        0.103
       0.055 |        0.040 |        0.095
       0.056 |        0.048 |        0.104
       0.056 |        0.049 |        0.104
       0.055 |        0.052 |        0.107
       0.054 |        0.050 |        0.104
       0.055 |        0.041 |        0.096
       0.054 |        0.037 |        0.091
       0.055 |        0.035 |        0.089
       0.055 |        0.039 |        0.094
       0.056 |        0.048 |        0.104
       0.055 |        0.040 |        0.096
       0.073 |        0.043 |        0.116
       0.071 |        0.042 |        0.113
       0.072 |        0.049 |        0.121
       0.056 |        0.032 |        0.087
       0.081 |        0.055 |        0.135
       0.055 |        0.032 |        0.087
       0.057 |        0.036 |        0.093
       0.056 |        0.036 |        0.092
       0.056 |        0.044 |        0.099
       0.055 |        0.043 |        0.098
       0.056 |        0.040 |        0.095
       0.092 |        0.050 |        0.142
       0.071 |        0.057 |        0.128
       0.071 |        0.042 |        0.113
       0.072 |        0.063 |        0.135
       0.072 |        0.056 |        0.128
       0.056 |        0.043 |        0.099
       0.072 |        0.048 |        0.120
       0.056 |        0.044 |        0.100
       0.057 |        0.047 |        0.105
       0.056 |        0.137 |        0.192
       0.056 |        0.035 |        0.091
       0.056 |        0.048 |        0.104
       0.056 |        0.041 |        0.096
       0.054 |        0.040 |        0.095
       0.054 |        0.042 |        0.097
       0.056 |        0.039 |        0.096
       0.056 |        0.045 |        0.101
       0.056 |        0.034 |        0.090
       0.055 |        0.048 |        0.103
       0.056 |        0.031 |        0.087
       0.058 |        0.049 |        0.107
       0.071 |        0.043 |        0.115
       0.071 |        0.052 |        0.123
       0.071 |        0.055 |        0.127
       0.089 |        0.038 |        0.127
       0.058 |        0.044 |        0.102
       0.056 |        0.043 |        0.099
       0.056 |        0.037 |        0.093
       0.056 |        0.050 |        0.106
       0.055 |        0.034 |        0.089
       0.067 |        0.047 |        0.114
       0.055 |        0.042 |        0.097
       0.055 |        0.045 |        0.100
       0.056 |        0.053 |        0.109
       0.077 |        0.035 |        0.111
       0.055 |        0.033 |        0.088
       0.056 |        0.052 |        0.108
       0.055 |        0.038 |        0.093
       0.071 |        0.057 |        0.128
       0.055 |        0.048 |        0.103
       0.074 |        0.044 |        0.117
       0.056 |        0.041 |        0.097
       0.088 |        0.044 |        0.132
       0.066 |        0.047 |        0.113
       0.056 |        0.051 |        0.107
       0.054 |        0.170 |        0.224
       0.070 |        0.066 |        0.136
       0.110 |        0.067 |        0.177
       0.072 |        0.045 |        0.117
       0.055 |        0.039 |        0.094
       0.071 |        0.045 |        0.117
       0.056 |        0.166 |        0.221
       0.057 |        0.050 |        0.107
       0.056 |        0.036 |        0.092
       0.071 |        0.058 |        0.130
       0.071 |        0.056 |        0.128
       0.072 |        0.052 |        0.124
       0.071 |        0.047 |        0.118
       0.072 |        0.060 |        0.131
       0.056 |        0.048 |        0.104
       0.056 |        0.047 |        0.103
       0.057 |        0.036 |        0.093
       0.056 |        0.041 |        0.097
       0.056 |        0.039 |        0.094
       0.056 |        0.035 |        0.090
       0.055 |        0.039 |        0.093
       0.072 |        0.060 |        0.133
       0.072 |        0.055 |        0.127
       0.072 |        0.063 |        0.135
       0.056 |        0.039 |        0.095
       0.071 |        0.048 |        0.119
       0.056 |        0.035 |        0.091
       0.057 |        0.039 |        0.095
       0.056 |        0.047 |        0.103
       0.071 |        0.045 |        0.117
       0.072 |        0.044 |        0.116
       0.087 |        0.048 |        0.135
       0.055 |        0.034 |        0.089
       0.059 |        0.056 |        0.114
       0.056 |        0.032 |        0.088
       0.072 |        0.048 |        0.120
       0.073 |        0.052 |        0.125
       0.072 |        0.042 |        0.114
       0.073 |        0.045 |        0.118
       0.072 |        0.050 |        0.122
       0.072 |        0.060 |        0.131
       0.072 |        0.062 |        0.134
       0.083 |        0.051 |        0.133
       0.056 |        0.045 |        0.101
       0.086 |        0.042 |        0.127
       0.081 |        0.039 |        0.120
       0.101 |        0.047 |        0.148
       0.056 |        0.035 |        0.092
       0.055 |        0.039 |        0.094
       0.055 |        0.036 |        0.092
       0.070 |        0.050 |        0.120
       0.056 |        0.031 |        0.087
       0.055 |        0.038 |        0.093
       0.056 |        0.045 |        0.101
       0.066 |        0.048 |        0.114
       0.054 |        0.034 |        0.088
       0.056 |        0.156 |        0.212
       0.055 |        0.050 |        0.105
       0.056 |        0.042 |        0.098
       0.071 |        0.056 |        0.127
       0.072 |        0.057 |        0.129
       0.055 |        0.048 |        0.103
       0.074 |        0.043 |        0.117
       0.056 |        0.050 |        0.106
       0.057 |        0.055 |        0.112
       0.085 |        0.033 |        0.117
       0.055 |        0.037 |        0.091
       0.072 |        0.058 |        0.130
       0.055 |        0.045 |        0.100
       0.072 |        0.058 |        0.130
       0.071 |        0.045 |        0.115
       0.056 |        0.049 |        0.105
       0.055 |        0.047 |        0.102
       0.070 |        0.056 |        0.126
       0.054 |        0.035 |        0.089
       0.101 |        0.144 |        0.245
       0.072 |        0.052 |        0.124
       0.056 |        0.046 |        0.102
       0.055 |        0.053 |        0.107
       0.072 |        0.056 |        0.128
       0.057 |        0.041 |        0.097
       0.056 |        0.033 |        0.089
       0.055 |        0.044 |        0.099
       0.056 |        0.041 |        0.097
       0.056 |        0.032 |        0.088
       0.055 |        0.044 |        0.098
       0.055 |        0.042 |        0.096
       0.055 |        0.046 |        0.101
       0.056 |        0.269 |        0.325
       0.055 |        0.050 |        0.105
       0.056 |        0.052 |        0.107
       0.058 |        0.059 |        0.117
       0.057 |        0.053 |        0.110
       0.056 |        0.156 |        0.212
       0.056 |        0.040 |        0.096
       0.057 |        0.059 |        0.116
       0.072 |        0.050 |        0.122
       0.073 |        0.056 |        0.128
       0.055 |        0.045 |        0.100
       0.056 |        0.043 |        0.099
       0.057 |        0.043 |        0.100
       0.056 |        0.040 |        0.096
       0.055 |        0.035 |        0.090
       0.055 |        0.050 |        0.105
       0.055 |        0.046 |        0.102
       0.056 |        0.037 |        0.093
       0.055 |        0.036 |        0.091
       0.056 |        0.046 |        0.101
       0.071 |        0.043 |        0.114
       0.056 |        0.033 |        0.089
       0.055 |        0.036 |        0.091
       0.055 |        0.039 |        0.094
       0.056 |        0.045 |        0.101
       0.054 |        0.038 |        0.092
       0.055 |        0.044 |        0.099
       0.055 |        0.048 |        0.103
       0.057 |        0.040 |        0.097
       0.055 |        0.047 |        0.102
       0.055 |        0.038 |        0.093
       0.055 |        0.042 |        0.096
       0.055 |        0.151 |        0.206
       0.072 |        0.053 |        0.125
       0.071 |        0.048 |        0.119
       0.071 |        0.042 |        0.113
       0.072 |        0.061 |        0.132
       0.056 |        0.033 |        0.088
       0.063 |        0.034 |        0.097
       0.057 |        0.038 |        0.095
       0.056 |        0.042 |        0.098
       0.066 |        0.044 |        0.110
       0.055 |        0.042 |        0.096
       0.057 |        0.064 |        0.121
       0.057 |        0.047 |        0.104
       0.056 |        0.038 |        0.094
       0.056 |        0.051 |        0.107
       0.055 |        0.037 |        0.092
       0.056 |        0.052 |        0.108
       0.055 |        0.032 |        0.087
       0.057 |        0.050 |        0.107
       0.071 |        0.053 |        0.124
       0.071 |        0.058 |        0.129
       0.072 |        0.046 |        0.118
       0.055 |        0.036 |        0.091
       0.057 |        0.038 |        0.095
       0.072 |        0.046 |        0.118
       0.056 |        0.040 |        0.096
       0.079 |        0.042 |        0.121
       0.056 |        0.043 |        0.099
       0.057 |        0.056 |        0.113
       0.057 |        0.039 |        0.096
       0.072 |        0.054 |        0.125
       0.087 |        0.037 |        0.124
       0.057 |        0.038 |        0.095
       0.055 |        0.045 |        0.100
       0.057 |        0.035 |        0.092
       0.071 |        0.048 |        0.119
       0.057 |        0.050 |        0.107
       0.055 |        0.037 |        0.092
       0.055 |        0.049 |        0.104
       0.054 |        0.043 |        0.098
       0.054 |        0.050 |        0.104
       0.054 |        0.037 |        0.091
       0.056 |        0.044 |        0.100
       0.055 |        0.045 |        0.100
       0.072 |        0.053 |        0.125
       0.101 |        0.047 |        0.148
       0.073 |        0.044 |        0.116
       0.072 |        0.140 |        0.211
       0.073 |        0.042 |        0.116
       0.072 |        0.043 |        0.115
       0.056 |        0.056 |        0.112
       0.072 |        0.055 |        0.127
       0.056 |        0.045 |        0.101
       0.055 |        0.040 |        0.095
       0.055 |        0.039 |        0.093
       0.055 |        0.045 |        0.100
       0.056 |        0.047 |        0.102
       0.055 |        0.047 |        0.102
       0.067 |        0.049 |        0.117
       0.056 |        0.044 |        0.100
       0.073 |        0.046 |        0.119
       0.071 |        0.057 |        0.128
       0.072 |        0.047 |        0.119
       0.071 |        0.049 |        0.120
       0.056 |        0.053 |        0.109
       0.072 |        0.045 |        0.117
       0.102 |        0.059 |        0.161
       0.072 |        0.056 |        0.128
       0.074 |        0.044 |        0.118
       0.055 |        0.051 |        0.107
       0.056 |        0.044 |        0.100
       0.056 |        0.050 |        0.106
       0.056 |        0.046 |        0.102
       0.071 |        0.063 |        0.134
       0.057 |        0.045 |        0.102
       0.076 |        0.049 |        0.125
       0.055 |        0.041 |        0.096
       0.055 |        0.041 |        0.096
       0.056 |        0.153 |        0.209
       0.056 |        0.045 |        0.100
       0.055 |        0.048 |        0.103
       0.054 |        0.048 |        0.103
       0.055 |        0.037 |        0.093
       0.072 |        0.037 |        0.109
       0.066 |        0.047 |        0.112
       0.054 |        0.037 |        0.091
       0.056 |        0.044 |        0.100
       0.056 |        0.045 |        0.101
       0.055 |        0.046 |        0.101
       0.056 |        0.045 |        0.101
       0.057 |        0.036 |        0.093
       0.060 |        0.036 |        0.096
       0.072 |        0.053 |        0.124
       0.054 |        0.031 |        0.086
       0.089 |        0.047 |        0.136
       0.057 |        0.033 |        0.090
       0.056 |        0.036 |        0.092
       0.072 |        0.047 |        0.119
       0.071 |        0.055 |        0.126
       0.057 |        0.045 |        0.102
       0.071 |        0.051 |        0.122
       0.072 |        0.060 |        0.132
       0.057 |        0.052 |        0.110
       0.072 |        0.055 |        0.127
       0.057 |        0.037 |        0.094
       0.056 |        0.044 |        0.100
       0.055 |        0.042 |        0.097
       0.082 |        0.042 |        0.125
       0.055 |        0.034 |        0.088
       0.055 |        0.047 |        0.103
       0.074 |        0.054 |        0.128
       0.057 |        0.034 |        0.090
       0.056 |        0.033 |        0.089
       0.055 |        0.039 |        0.094
       0.055 |        0.051 |        0.106
       0.085 |        0.046 |        0.131
       0.055 |        0.048 |        0.103
       0.056 |        0.042 |        0.098
       0.056 |        0.046 |        0.102
       0.055 |        0.234 |        0.289
       0.084 |        0.038 |        0.122
       0.054 |        0.049 |        0.103
       0.078 |        0.037 |        0.114
       0.056 |        0.040 |        0.096
       0.057 |        0.039 |        0.096
       0.055 |        0.044 |        0.099
       0.055 |        0.035 |        0.091
       0.056 |        0.037 |        0.093
       0.055 |        0.045 |        0.100
       0.055 |        0.044 |        0.098
       0.082 |        0.034 |        0.116
       0.055 |        0.037 |        0.093
       0.072 |        0.048 |        0.119
       0.056 |        0.040 |        0.096
       0.055 |        0.036 |        0.091
       0.056 |        0.051 |        0.107
       0.056 |        0.047 |        0.103
       0.055 |        0.045 |        0.100
       0.056 |        0.049 |        0.106
       0.056 |        0.045 |        0.101
       0.104 |        0.056 |        0.160
       0.116 |        0.032 |        0.148
       0.109 |        0.032 |        0.140
       0.056 |        0.032 |        0.089
       0.057 |        0.047 |        0.104
       0.055 |        0.050 |        0.106
       0.055 |        0.043 |        0.098
       0.055 |        0.043 |        0.098
       0.079 |        0.049 |        0.129
       0.106 |        0.045 |        0.151
       0.105 |        0.037 |        0.142
       0.054 |        0.031 |        0.085
       0.033 |        0.033 |        0.066
       0.088 |        0.037 |        0.125
       0.115 |        0.037 |        0.152
       0.153 |        0.037 |        0.190
       0.055 |        0.040 |        0.094
       0.055 |        0.046 |        0.101
       0.054 |        0.046 |        0.100
       0.072 |        0.043 |        0.116
       0.072 |        0.045 |        0.116
       0.094 |        0.053 |        0.147
       0.071 |        0.041 |        0.113
       0.071 |        0.047 |        0.118
       0.057 |        0.037 |        0.094
       0.057 |        0.161 |        0.217
       0.056 |        0.052 |        0.108
       0.087 |        0.035 |        0.122
       0.056 |        0.034 |        0.090
       0.055 |        0.055 |        0.110
       0.081 |        0.044 |        0.124
       0.055 |        0.053 |        0.107
       0.057 |        0.034 |        0.091
       0.076 |        0.038 |        0.114
